[00:00.000 --> 00:04.480]  You don't technically need this car. You say that out loud to yourself.
[24:09.180 --> 24:10.020]  I don't have any of those.
[24:11.960 --> 24:14.400]  I don't either, so I can't fault you for that.
[24:15.220 --> 24:21.080]  I can see if, if I have elementary school photos, I can see if I have those. Would my name be in those?
[24:21.500 --> 24:22.320]  Yeah, yeah.
[24:22.540 --> 24:24.300]  Okay, I'll see if I can find those.
[24:24.440 --> 24:30.600]  Can I get a piece of, can I just get a piece of mail addressed to Raymond Somer, like a bill?
[24:31.000 --> 24:32.360]  I could send you that, yeah.
[24:32.640 --> 24:33.900]  Did you ever win a sports trophy?
[24:34.940 --> 24:39.900]  I don't think one, I played soccer, I grew up, but I don't think it was named.
[24:40.900 --> 24:45.100]  I never played, like, to the point, it was just, like, basic, between the ages of, like, five to eight.
[24:45.280 --> 24:48.880]  So what other nicknames did you have? Like, what Ray-based nicknames?
[24:49.060 --> 24:51.060]  That was it. I didn't have any other nicknames.
[24:51.360 --> 24:55.620]  No one called you, like, Raymondo or, like, uh, they just called you ANSAC?
[24:55.840 --> 25:00.900]  Yeah, well, not, not, like, almost nobody called me ANSAC either. It was mainly just my name.
[25:01.080 --> 25:02.220]  It was just a nickname I had.
[25:02.220 --> 25:07.220]  If I needed an alias, yeah, well, that's why I pivoted, because I thought it would be weird to use.
[25:07.320 --> 25:10.940]  I was, as a kid, I didn't want to use my real name on an online thing.
[25:12.280 --> 25:15.120]  You're walking down the street, like, you're headed to McDonald's.
[25:15.520 --> 25:17.760]  How have we entertained this for so long?
[25:17.840 --> 25:23.260]  Somebody says, hey, Ray, and you turn around. And then somebody says, hey, Andrew, and you turn around?
[25:23.580 --> 25:25.360]  I don't buy it. That's too many names.
[25:25.720 --> 25:26.580]  It's two names.
[25:26.860 --> 25:29.840]  You're living two, you're not living two lives. I don't buy it.
[25:29.860 --> 25:31.340]  No, it's, it's so situational.
[25:31.940 --> 25:33.620]  It's all, it all smells terrible.
[25:33.680 --> 25:36.760]  Okay, how about this? Raymond, Ray, I'm sorry, Ray.
[25:37.040 --> 25:37.400]  How about this Ray?
[25:37.400 --> 25:38.240]  You can call me whatever you want.
[25:38.680 --> 25:39.600]  How about this Ray?
[25:40.140 --> 25:47.660]  Why does that Raymond Someracount follow one person, fucking, or have one person following him, and it's Mark Duplass?
[25:48.000 --> 25:50.000]  Okay, so that was, like, he did...
[25:50.000 --> 25:55.140]  Yeah, he's got one person following him, and he's following his fucking famous movie director, Mark Duplass.
[25:55.400 --> 25:57.420]  Wait, how do you mean he has one person following him?
[25:57.600 --> 25:58.720]  It was before...
[25:58.720 --> 25:59.140]  Oh, okay.
[25:59.280 --> 25:59.940]  Before it was public.
[25:59.940 --> 26:12.060]  He did a charity thing. I was a big fan of his work, and he did, like, a charity thing, and I changed, I had that account, and I thought, well, I'm not really using it, and so I participated in the charity thing, and he followed the account.
[26:12.820 --> 26:15.540]  That's it. It's not a great story, but that's, that's why that happened.
[26:15.840 --> 26:17.900]  That makes sense. That's plausible.
[26:18.400 --> 26:25.620]  I believe that you would do a charity thing, and I definitely believe that if Mark Duplass was involved, you'd do it, because you're so fucking into the Duplass brothers.
[26:26.060 --> 26:26.800]  At that time, I was.
[26:27.220 --> 26:28.840]  I just don't fucking believe you.
[26:28.840 --> 26:29.740]  That's okay.
[26:30.020 --> 26:32.040]  Did you ever at any point believe this, Geoff?
[26:32.580 --> 26:32.900]  No.
[26:33.140 --> 26:34.980]  I would understand why you wouldn't believe it.
[26:35.220 --> 26:35.540]  No.
[26:36.480 --> 26:47.140]  Did I believe him? No. Did I believe it was, and do I believe it's possible, and that he is the kind of person that's capable of doing it? Yes.
[26:47.140 --> 27:01.200]  I also think that Andrew or Raymond or whoever is probably possessed of a regret now in this moment, realizing that this is absolutely something that he could have and would have done if he could turn the time, like get a time machine and go back and actually do this.
[27:01.260 --> 27:01.840]  I think he would.
[27:02.080 --> 27:05.980]  I think his only real regret here is that he didn't have this idea early enough to make it real.
[27:06.380 --> 27:08.620]  What do, uh, what does Eric think about this?
[27:08.820 --> 27:12.540]  I want it to be real so badly, but I do not think it is.
[27:12.540 --> 27:19.000]  Uh, I cannot believe that you did a whole episode where you were supposed to talk about this and you didn't. That's really how I feel about it.
[27:20.280 --> 27:21.200]  That's the main worry.
[27:22.340 --> 27:23.340]  You talked about it.
[27:23.520 --> 27:27.160]  Maybe we should put these episodes out back to back, like have this one be an extra or something.
[27:27.300 --> 27:30.840]  Oh, because the last one was delayed, so we'll put two out this time?
[27:30.960 --> 27:32.460]  What if we flip the episodes?
[27:33.020 --> 27:34.360]  Yeah, it's a, I don't like that idea.
[27:34.520 --> 27:35.420]  He doesn't like that idea.
[27:35.640 --> 27:36.800]  We couldn't put this one out first?
[27:37.100 --> 27:41.000]  We, I mean, we could put this one out first. It just makes the whole thing fucked up.
[27:41.000 --> 27:44.760]  Then we f*** face everybody. Then nobody knows who's f***ed and who's faced.
[27:45.160 --> 27:45.520]  At that point.
[27:46.060 --> 27:50.840]  I think, I think narratively we gotta try to maintain the linear structure of this thing.
[27:51.380 --> 27:51.740]  But...
[27:51.740 --> 27:53.780]  Yeah, right. Yeah, otherwise it would be chaos.
[27:56.020 --> 27:57.280]  I feel like...
[27:57.280 --> 27:57.840]  Sorry, go ahead again.
[27:58.140 --> 27:59.480]  No, I was gonna change the subject. Keep going.
[27:59.780 --> 28:00.620]  No, please change the subject.
[28:01.680 --> 28:04.080]  So, the power went out for days, recently.
[28:04.300 --> 28:07.360]  You guys didn't talk about that either? What did you talk about?
[28:07.480 --> 28:09.060]  No, we did, we did. I just didn't talk about this.
[28:09.060 --> 28:11.960]  We told you I hurt myself. It was an owie.
[28:12.360 --> 28:16.000]  Yeah, Geoff got a bad owie. Oh, did you graffiti the pillar yet, Geoff?
[28:16.120 --> 28:20.500]  I haven't graffitied the pillar yet, I forgot. What am I supposed to graffiti it with again?
[28:20.720 --> 28:22.920]  Geoff was here 2021, hashtag f***face.
[28:23.280 --> 28:26.040]  Okay. Yeah, I'll definitely do that.
[28:26.320 --> 28:30.020]  But because the power was off, I was trying to keep myself occupied here and there, playing some board games.
[28:30.280 --> 28:33.680]  Picked up my Switch, which I left in the dock, so that was fully charged.
[28:33.860 --> 28:36.760]  And I thought to myself, I've already told Geoff and Andrew this.
[28:36.760 --> 28:41.420]  I thought, I'll load up Stardew Valley, a game I haven't played for several years.
[28:41.820 --> 28:44.540]  I think I put it down in 2017. Are you aware of this game, Eric?
[28:45.060 --> 28:46.100]  Stardew Valley? Yes, I am.
[28:46.260 --> 28:50.500]  Yeah, so I loaded it up, found myself in year four on the farm.
[28:50.780 --> 28:52.620]  So I was like, oh yeah, I've made some good progress on this farm.
[28:52.680 --> 28:54.700]  There's a new update, so I thought I'll just continue where I am.
[28:55.220 --> 28:59.680]  I load up the game, and it displays my name, and the name of my farm.
[29:00.160 --> 29:03.100]  The name of my farm, Eric. F***face Farm.
[29:03.360 --> 29:03.680]  No.
[29:04.020 --> 29:04.700]  Can you believe it?
[29:04.860 --> 29:05.420]  Are you serious?
[29:05.420 --> 29:06.480]  I called it F***face.
[29:07.200 --> 29:07.900]  That's crazy.
[29:08.180 --> 29:09.680]  I don't know if I believe this.
[29:09.900 --> 29:10.440]  What do you mean?
[29:10.720 --> 29:12.080]  What are the odds?
[29:12.220 --> 29:16.560]  Yeah, do you have like a childhood photo with the name F***face?
[29:17.940 --> 29:21.740]  Is there a bill of some kind? Like an order?
[29:22.400 --> 29:25.480]  Could you show me the receipt in which you paid for the game when you got it?
[29:25.680 --> 29:27.840]  Whenever it is, that it came out on the Switch.
[29:27.880 --> 29:32.220]  I'd already played it on my PC a lot, but I loved the idea of having it on the Switch.
[29:32.220 --> 29:35.780]  So whatever day it came out on the Switch, is the day I made that farm.
[29:36.100 --> 29:39.980]  And I regret it, because I picked the water farm. It's the shittiest. There's no room on it.
[29:40.240 --> 29:42.520]  But it genuinely is called F***face Farm.
[29:42.760 --> 29:49.340]  And I just did a mission where I had to give the guy that runs the saloon, or the tavern, a load of eggs.
[29:49.640 --> 29:52.180]  And then he made a bunch of eggy food that they all ate.
[29:52.300 --> 29:54.120]  And one of the people who ate the food went,
[29:54.320 --> 29:56.060]  Mmm, F***face eggs.
[29:59.640 --> 30:01.760]  I took a screenshot. It made me full of joy.
[30:01.760 --> 30:05.600]  Genuinely, absolutely 100% true, that's what I named my farm.
[30:05.840 --> 30:06.580]  That's awesome, dude.
[30:06.820 --> 30:11.920]  It just shows we've all been living this F***face life and ideology for a long time.
[30:14.920 --> 30:17.620]  This episode is brought to you by LifeLock.
[30:17.960 --> 30:24.460]  Between two-factor authentication, strong passwords, and a VPN, you try to be in control of how your info is protected.
[30:24.740 --> 30:28.660]  But many other places also have it, and they might not be as careful.
[30:28.660 --> 30:33.100]  That's why LifeLock monitors hundreds of millions of data points a second for threats.
[30:33.380 --> 30:37.740]  If your identity is stolen, they'll fix it, guaranteed, or your money back.
[30:38.220 --> 30:39.680]  Save up to 40% your first year.
[30:39.960 --> 30:43.680]  Visit lifelock.com slash podcast for 40% off. Terms apply.
[30:48.750 --> 30:53.570]  We all shop online, and we've all seen the promo code field taunt us at the checkout.
[30:53.570 --> 30:58.490]  Hey, enter in your promo code for an extra 10,000% off.
[30:58.530 --> 31:02.190]  What, you don't have a promo code? You don't have any friends that have promo codes?
[31:02.450 --> 31:05.010]  Nobody likes you or thinks you're important enough to get a promo code?
[31:05.250 --> 31:08.030]  Well, guess what? That's about to change thanks to Honey.
[31:08.470 --> 31:11.730]  Manually searching for coupon codes is now a thing of the past.
[31:12.070 --> 31:18.330]  That's right, thanks to Honey, the free browser extension that scours the internet for promo codes and applies the best ones to fit your cart.
[31:18.330 --> 31:24.990]  Honey supports over 30,000 stores online, and I bet you've shopped at every single one of them.
[31:25.130 --> 31:27.070]  Think of all the savings you could have had.
[31:27.450 --> 31:34.430]  I mean, seriously, they range from sites that have tech and gaming products to fashion stuff, like me, you know, I'm big into the popular fashion.
[31:34.970 --> 31:36.850]  And even food delivery stuff, honestly.
[31:37.330 --> 31:41.430]  Here's how it works. So imagine you're shopping on one of your favorite sites, and when you go to checkout,
[31:41.810 --> 31:45.630]  the Honey button drops down, and all you have to do is click Apply Coupons.
[31:45.630 --> 31:51.250]  You wait a second or two as Honey searches all across the internet for the coupons that it can find for that site,
[31:51.690 --> 31:56.310]  and if it finds a working one, it'll apply it, and then your prices will drop.
[31:56.730 --> 32:04.590]  And I'm serious, I think we bought a sofa not too long ago, and I was about to hit Purchase on it,
[32:04.930 --> 32:07.950]  and my girlfriend was like, wait, wait, wait, I have Honey on my phone, let me check.
[32:08.390 --> 32:13.910]  And we ended up getting it for, I don't want to say, like 15% off what I would have paid?
[32:13.910 --> 32:15.930]  Anyway, it was a sofa, it was a pretty significant fee.
[32:16.170 --> 32:19.650]  Anyway, enough about me, nobody cares about me and my boring sofa stories.
[32:20.130 --> 32:24.370]  Honey has found its over 17 million members, over $2 billion in savings.
[32:24.570 --> 32:29.590]  That's way more interesting than when I did or didn't buy a sofa, and on whose phone it was on.
[32:30.010 --> 32:34.850]  So, if you don't already have Honey, you could be straight up missing out on free savings.
[32:35.010 --> 32:39.810]  It is literally free, and it installs in a few seconds, and by getting it, you'll be doing yourself a solid,
[32:39.810 --> 32:48.210]  and supporting this podcast, so get Honey for free at joinhoney.com slash face, that's honey.com slash F-A-C-E.
[32:48.970 --> 32:56.930]  Does it make sense that the same company who controls half of online retail also passively eavesdrops on your private conversations at home?
[32:57.310 --> 33:05.390]  You know the ones I'm talking about, the thimble-related conversations, the decorative spoon-related conversations.
[33:06.110 --> 33:14.310]  What about the idea that a single company controls 90% of internet searches, runs your email service, gets to track everything you do on your smartphone?
[33:14.730 --> 33:21.430]  Big tech is more powerful than most countries are, and they profit by exploiting your personal data.
[33:21.530 --> 33:27.050]  It's time to put a layer of protection between your online activity and these tech juggernauts.
[33:27.290 --> 33:29.270]  That's why I use ExpressVPN.
[33:29.750 --> 33:33.430]  Think about how much of your life is on the internet, browsing those thimble forums.
[33:33.430 --> 33:41.870]  Sadly, every site you visit, video you watch, or message you send to another spoon enthusiast gets tracked and data-mined.
[33:42.290 --> 33:43.290]  That's how they get you.
[33:43.690 --> 33:50.830]  But when you run ExpressVPN on your device, the software hides your IP address, something big tech can use to personally identify you.
[33:51.150 --> 33:55.450]  So ExpressVPN makes your activity harder to trace and sell to advertisers.
[33:56.130 --> 34:02.310]  ExpressVPN also encrypts 100% of your internet data to keep you safe from hackers and eavesdroppers on your network.
[34:02.310 --> 34:06.930]  Listen, your data is too important to hand over to big tech. Don't do it.
[34:07.210 --> 34:17.330]  Take all your spoon and thimble-related searches and musings and shipping-related content that maybe you've created and protect it with ExpressVPN, damn it.
[34:17.650 --> 34:22.410]  Go to expressvpn.com slash face. That's expressvpn.com slash face.
[34:22.670 --> 34:28.890]  E-X-P-R-E-S-S-V-P-N dot com slash face to get three extra months for free.
[34:28.890 --> 34:33.630]  Go to expressvpn.com slash face right now to learn more.
[34:35.750 --> 34:38.850]  Did I mention I got an email about the port-a-potty today?
[34:39.050 --> 34:39.730]  Did you really?
[34:40.070 --> 34:43.950]  Yeah. It's on its way. It's shipping. It's headed to you.
[34:44.190 --> 34:50.130]  Hey Eric, I don't know if you heard about this, but apparently Andrew did buy me a port-a-potty and it's pink and it's big.
[34:50.310 --> 34:58.090]  And he's delivering it to my house and I need you to arrange to have it picked up and taken to Rooster Teeth.
[34:58.090 --> 35:01.650]  Yeah, I'm busy that day, so we're gonna have to figure out something else.
[35:01.790 --> 35:05.730]  I don't need you to pick it up. I just need you to work with facilities to have it picked up.
[35:05.730 --> 35:11.570]  Yeah, and I'm busy doing that also. It seems like he's helping you out is my understanding.
[35:11.790 --> 35:14.050]  The way that he's pitched this to me is that he's helping.
[35:14.310 --> 35:14.750]  I am.
[35:14.910 --> 35:16.650]  I don't need that kind of help.
[35:16.870 --> 35:17.130]  Oh.
[35:17.430 --> 35:21.030]  Yeah, and I don't want it. I have all my bathrooms now.
[35:21.290 --> 35:22.490]  You have all your bathrooms fixed?
[35:22.690 --> 35:24.990]  Where have you been, man? My bathroom's been fixed for a while.
[35:24.990 --> 35:32.010]  I don't know if you know this, but you weren't here and we took a bunch of time off and then I missed one episode.
[35:32.710 --> 35:33.010]  So...
[35:33.010 --> 35:37.870]  Okay, well at some point in there, before the snow storm, my pipes got fixed.
[35:38.250 --> 35:40.830]  Oh, there you go. According to Nick, I talked about it on the episode you were on.
[35:40.830 --> 35:41.810]  Yeah, you mentioned it.
[35:41.930 --> 35:46.930]  But once again, the recording before that recording, you said it would take months for that toilet to be fixed.
[35:47.070 --> 35:50.810]  You know what's funny? It did take months. It took almost two months.
[35:50.810 --> 35:58.690]  I don't think I mentioned this part, but I took a sample of the paint color because they had to drywall my bathroom and stuff.
[35:59.030 --> 36:01.310]  And then they wouldn't put the toilet back in until they drywalled it.
[36:01.470 --> 36:04.470]  And then they wouldn't put the toilet in until they painted it after that.
[36:04.750 --> 36:05.270]  So it was a whole thing.
[36:05.370 --> 36:08.910]  But anyway, I had to go get paint and I took the sample in and I got the paint for the walls.
[36:09.170 --> 36:14.870]  And then the guy came and painted the walls and I came in and my white bathroom is now like doo-doo yellow.
[36:15.230 --> 36:16.250]  Like old lady yellow.
[36:16.490 --> 36:17.610]  What do you mean you took a sample?
[36:17.610 --> 36:20.810]  I had like a piece of drywall with paint on it and you can take it and you give it to them.
[36:20.870 --> 36:22.510]  And then they like read it with like the little scanner.
[36:22.770 --> 36:23.910]  And then it's like the paint.
[36:24.250 --> 36:25.850]  What? That's blowing my mind.
[36:26.150 --> 36:27.230]  It's been that way for many years.
[36:28.110 --> 36:34.430]  Yes. I think everywhere I've ever lived, I've left the walls, whatever color they were already.
[36:34.930 --> 36:38.570]  Yeah. Home Depot and Lowe's figured that out in the, I want to say the 90s, maybe.
[36:38.930 --> 36:39.730]  Maybe the early 2000s.
[36:40.270 --> 36:44.510]  I mean, I could kind of see it happening with wet paint, but with dried paint, how do they do it?
[36:44.690 --> 36:46.870]  You got to take into account the dry shift.
[36:46.870 --> 36:51.970]  Anyway, for some reason, it was supposed to be something white, like cabin white or some shit.
[36:52.130 --> 36:54.610]  And it turned out to be like old lady yellow.
[36:54.890 --> 36:59.290]  And so now Millie and Emily and I, every time we walk into the bathroom, we're disgusted by it.
[36:59.490 --> 37:00.430]  Why didn't you just repaint it?
[37:00.890 --> 37:05.050]  Because I had already paid 400 bucks to get it painted. I'm going to live with it.
[37:05.250 --> 37:07.690]  No, it's not your fault that they painted it the wrong color.
[37:07.910 --> 37:10.250]  And they painted it the color that the guy gave them.
[37:10.450 --> 37:15.610]  If it's anybody's fault, it's the guy at Lowe's who fucking messed the mix up, I guess.
[37:15.610 --> 37:20.130]  That's how it sounds in this story. It's everyone else's fault. That's what's going on.
[37:20.910 --> 37:24.570]  Look, I took a piece of white and I said, I want this white. And the guy said, no problem.
[37:24.790 --> 37:27.050]  And then the guy came and painted it and it was yellow.
[37:27.350 --> 37:33.390]  So wait, wait, he painted the new drywall and it doesn't match the rest of the room? Or he painted the whole room?
[37:33.730 --> 37:37.290]  He painted it and it didn't match. He said the shades are looking a little off.
[37:37.490 --> 37:41.270]  Do you want me just to paint the whole room? Because there was a bunch of scuffs and stuff in the room from others.
[37:41.810 --> 37:42.130]  Listen.
[37:42.290 --> 37:43.250]  So it's your fault.
[37:43.390 --> 37:44.150]  How was it my fault?
[37:44.150 --> 37:45.210]  Well, you should have checked.
[37:45.450 --> 37:46.910]  Because you told him to paint the whole room.
[37:47.150 --> 37:52.330]  Well, I just said make it all match. And he said, okay. It looked white when he did it. It dried yellow.
[37:53.530 --> 37:58.410]  Look, dude, I don't know what to say. All I'm saying is my bathroom's done. It's just ugly.
[37:58.990 --> 38:00.930]  Well, now you don't need to worry about it. You got an alternative.
[38:01.250 --> 38:01.950]  I love painting.
[38:02.290 --> 38:06.110]  I'm going to get it painted again when you come over and do it.
[38:06.210 --> 38:07.650]  I'll come over and paint your bathroom.
[38:07.810 --> 38:08.210]  Thank you, sir.
[38:08.210 --> 38:10.590]  But you have to sign the 300 cards.
[38:11.670 --> 38:15.590]  By the way, merch came looking for those and I sent them to you. I hope you've signed them.
[38:15.910 --> 38:20.130]  Yeah, remember when it snowed and you left them on the floor outside my house?
[38:20.470 --> 38:23.290]  I left them outside your house like days and days before that.
[38:23.390 --> 38:23.630]  Yeah.
[38:24.410 --> 38:25.730]  So whose fault is that?
[38:25.810 --> 38:28.130]  Wait, did you just leave them on your front porch forever?
[38:28.630 --> 38:30.350]  No, I took them in. I just was trying to scare you.
[38:30.530 --> 38:35.310]  I was about to say, I sent you a video. Remember I shit the apple out of my butt for you?
[38:35.750 --> 38:36.410]  You did.
[38:36.890 --> 38:38.010]  I still haven't signed them though.
[38:38.010 --> 38:43.370]  My favorite thing to do is drop stuff off at Gavin's house so that then I can make lewd gestures on his ring cam.
[38:44.810 --> 38:49.230]  It's always a joy. I always send him the clips afterwards just so he knows his work.
[38:49.850 --> 38:53.410]  I don't know if I ended up winning this card signing thing.
[38:53.690 --> 38:58.570]  Because I still have to mail it back. And it's almost more of an annoyance that it's only one.
[38:58.930 --> 39:00.030]  What name did you sign?
[39:00.370 --> 39:04.090]  I haven't got it yet. I got an email about it today. It's supposed to arrive later.
[39:04.430 --> 39:04.790]  We'll see.
[39:04.790 --> 39:08.570]  What I really hope for? Honestly, I'm going to buy one of the vats and I hope I get the card.
[39:08.790 --> 39:10.790]  I hope I get the 101. That'd make me very happy.
[39:11.250 --> 39:14.690]  I can't believe you expect us to believe your name is Raymond Somer.
[39:15.010 --> 39:19.270]  You can believe whatever you want to. I mean, there's no reason for you to not believe it.
[39:19.570 --> 39:23.910]  I'm telling you what the story is. I've answered your questions.
[39:24.250 --> 39:26.910]  Andrew, do you believe that we believe you?
[39:27.090 --> 39:29.550]  No, absolutely not. It's a ridiculous thing.
[39:29.550 --> 39:39.930]  But I guess if I had to equate it to something, imagine like that 4th of July party chair that I was just stuck in and that was my life and I didn't do anything about it until everyone was gone.
[39:40.270 --> 39:44.410]  It's that just extended over years. It's the same concept.
[39:44.710 --> 39:46.190]  I do believe that's possible.
[39:46.570 --> 39:56.490]  What's crazy about that chair story is that you've known us all so long at the point you were sat in that chair that I can't believe you didn't just say, I sat in this chair and it's like cracked in half.
[39:56.490 --> 40:00.510]  Well, how do you... how do I pivot to that conversationally?
[40:00.830 --> 40:04.410]  It's not like a naturally... what do I say? How do I bring that up?
[40:04.550 --> 40:06.690]  How do you bring up anything ever? What do you mean?
[40:06.950 --> 40:11.530]  Well, it's just sort of a strange thing to be like, yeah, the chair I'm sitting in right now, I think it's broken. Can't move.
[40:11.770 --> 40:16.130]  I think I would... I don't think it's strange at all. I think I would mention it immediately.
[40:17.290 --> 40:22.230]  I don't know. It just seemed like an odd thing to bring up. And I also wasn't really talking to anybody for that.
[40:22.230 --> 40:33.610]  It was brief, like, hey, how's it going? Have a good time. Like, those were the type of talks I was having. It'd be weird. It wasn't extended dialogue. Hey, how's it going? Enjoy the party. This chair's broken. Can't leave. Bye.
[40:34.290 --> 40:34.870]  Like, what?
[40:35.610 --> 40:37.110]  I spoke to a bunch that day.
[40:37.390 --> 40:38.710]  No, definitely not.
[40:38.890 --> 40:39.490]  You haven't laughed.
[40:39.790 --> 40:43.110]  No, I feel like 30 seconds in, 30 seconds out.
[40:43.330 --> 40:48.730]  No, a load of bollocks. Because at one point you were in the living room. You were the only one in the living room. So I came over and I said hi to you there.
[40:48.930 --> 40:50.150]  I don't remember that at all.
[40:50.150 --> 40:50.390]  Okay.
[40:50.390 --> 40:57.190]  Yeah, okay. That's not me. I just meant within the chair. Within the chair, I talked to essentially nobody.
[40:57.210 --> 41:01.750]  That was much later in the day, so I feel like most of our conversation was had, maybe, at that point.
[41:01.930 --> 41:12.330]  It's possible. But it's the same idea. If I get stuck in a thing, I would just ride it out for as long as I could. I didn't plan on bringing up the Raymond Somer thing, but a fucking snowstorm happened.
[41:12.530 --> 41:13.390]  You just had to, right?
[41:13.390 --> 41:31.610]  Yeah, I looked at it. I thought, okay, I have a time in which I have to do this. I'm the only one who can record for this. What is something I could bring up that's content, that can be brief, and is something so people get, maybe not a full episode, but they get something at least.
[41:31.970 --> 41:34.490]  And I thought, well, I guess this is a time in which I could do this.
[41:36.090 --> 41:48.350]  So if I were to... if someone that you've known for a long time were to send you monogrammed towels for Christmas, what would the initials probably be?
[41:48.690 --> 41:59.030]  Well, if I was sending them to you, it would be Andrew Pan. It would be AP, because that is the name, the alias, that I was going under. Everything that I'd send to you as a gift would be under the name that you know me as.
[41:59.150 --> 42:03.110]  What if, like, are you saying somebody who isn't outside of...
[42:03.110 --> 42:16.010]  Are... do you mean to tell... does your mother know... are you... see, no, I don't want to approach this like it's fucking true. Are you insinuating... are you trying to tell me that your mother knows that you go by the alias Andrew Pan and she's familiar with this?
[42:16.210 --> 42:16.470]  Yes.
[42:16.770 --> 42:27.030]  So the people in your life that are... people in your physical, personal, Vancouver Island life, who are different from your video game career, podcasting life...
[42:27.030 --> 42:27.430]  Yes.
[42:27.430 --> 42:36.290]  To them, you are and always will be Raymond Somer, and they understand that the rest of the larger world thinks that you are someone named Andrew Pan.
[42:36.410 --> 42:47.730]  So let me talk about... address something. In the very first episode of this show, we had a conversation and we joked about naming this podcast... I don't remember if it was Andrew Pan or if it was just Andrew.
[42:48.010 --> 42:49.570]  I wanted to name it Andrew, yeah.
[42:49.570 --> 43:02.630]  Okay. Well, I talked about that and I told a story about how I told my mom that that's what we're going to call the show and that I said I would have to change my name later as a joke because that's what the thing was called.
[43:02.910 --> 43:03.390]  I remember that.
[43:03.530 --> 43:18.310]  And it made her cry. Yeah. That wasn't... that didn't happen that way. That was something that happened in reverse of that, where I told her once, should I just legally change my name to Andrew Pan? And she did not like that idea at all. She was not a fan.
[43:18.310 --> 43:23.690]  So I took that story and I incorporated it into the show thing just for content within the show.
[43:25.130 --> 43:25.650]  Here's...
[43:27.790 --> 43:31.750]  These moments of thought that I'm left with after he stops talking.
[43:32.090 --> 43:33.930]  It's so frustrating.
[43:34.430 --> 43:38.970]  I'm 100% sure he's full of shit, but there's just that little glint of like...
[43:38.970 --> 43:39.690]  I know, dude.
[43:39.710 --> 43:40.770]  But what if, though?
[43:41.210 --> 43:46.850]  It's like a splinter in my thumb of, oh, it's aggravating and it's not...
[43:47.330 --> 43:57.170]  So when you came to visit Achievement Hunter, we worked with someone who was called Ray. Did he walk up to you and say, hey, what's up, Ray? Nice to meet you. And you went, hey, I'm Andrew.
[43:57.530 --> 43:59.550]  Are you calling me Ray or are you Ray?
[43:59.870 --> 44:02.530]  I don't understand why this is fucking confusing to you guys.
[44:02.530 --> 44:07.270]  Because if a guy called Ray meets another guy called Ray, then surely you have like a little Ray bonding moment.
[44:07.430 --> 44:14.350]  Not when you're going under an alias of Andrew Pan. It's not what I'm known as in this group. It's like a stage name, essentially.
[44:14.950 --> 44:16.830]  So, no, I would never acknowledge it.
[44:16.990 --> 44:19.350]  I just, I don't want to believe the fucking conversation.
[44:20.290 --> 44:29.110]  Could you imagine if I did in that context? And then that's how, like, how do I, how would he be the only one that knew? That'd be weird.
[44:30.570 --> 44:38.870]  Here's the frustrating thing, Gavin. I buy the mom's story and I buy that he told it backwards. I've done, I can see that.
[44:39.770 --> 44:42.470]  I think he's hunting for stuff that he can pivot.
[44:42.470 --> 44:48.750]  I know, I know, but that part, as someone who has legally changed their name in the past and had that conversation with his mom,
[44:49.090 --> 44:57.030]  I gotta admit that it just, maybe I'm just, maybe I'm putting my, maybe I'm looking for a reason to believe it.
[44:57.110 --> 45:00.510]  But it felt authentic to me based on my previous experiences.
[45:00.610 --> 45:03.330]  But maybe it's just me bleeding, putting my feelings on it.
[45:03.810 --> 45:07.710]  Um, I don't wanna, it's fucking annoying.
[45:08.170 --> 45:10.550]  I'm gonna have to think about this for the rest of my goddamn life.
[45:10.550 --> 45:12.430]  I'm not gonna think about it ever again after this.
[45:12.630 --> 45:16.330]  I have to scrub at the moment. I have to get it out of my brain.
[45:16.430 --> 45:19.150]  It's, this is garbage. I'm storing all this shite.
[45:19.610 --> 45:21.410]  It's, what a load of bollocks, Andrew.
[45:21.810 --> 45:28.170]  Okay, but let's just say, I understand your position, but think about it in a different context.
[45:28.770 --> 45:33.610]  If this is true, how do you now feel about everything that you, your position on this?
[45:33.750 --> 45:35.270]  That's a question, Gavin.
[45:35.590 --> 45:37.150]  I would love to know the answer to that too.
[45:37.570 --> 45:40.330]  Assuming it was true, like, let's suspend disbelief for a second.
[45:40.710 --> 45:41.350]  You might not need to.
[45:41.450 --> 45:44.730]  Does this change anything for you? How do you feel about this person?
[45:45.150 --> 45:49.130]  Uh, if it was true, it wouldn't change anything.
[45:49.330 --> 45:52.090]  Someone's name is like the least important thing about them.
[45:52.250 --> 45:53.250]  Yeah, I didn't even mean that.
[45:53.550 --> 45:57.710]  I'm saying you're very aggressively like, this is bollocks, you're full of shit.
[45:58.050 --> 46:01.370]  If it's true, how do you feel about that?
[46:01.570 --> 46:02.790]  How do you feel about these clips?
[46:03.090 --> 46:04.490]  I'd be very wrong, I guess.
[46:04.670 --> 46:04.850]  Yeah.
[46:04.850 --> 46:05.630]  I'd stick by it.
[46:05.730 --> 46:09.550]  These extra words you're spewing aren't making me...
[46:09.550 --> 46:12.310]  You're trying to change my percentage of how much I believe you.
[46:12.450 --> 46:12.930]  I'm not.
[46:12.990 --> 46:14.410]  I'm not trying to change anything.
[46:14.610 --> 46:18.330]  I'm just addressing the fact that your most compelling evidence against that you stated
[46:18.330 --> 46:23.110]  is that Andrew Panton and Ansac both share two letters.
[46:23.510 --> 46:24.010]  But I don't...
